,Date,Over,Over category,BattingOrder,WicketsInHand,Non Striker,Bowler,Bowler Type,3Yr_Econ_Avg,3Yr_Wickets_Total,Status,Opposition,Venue,Runs,CumulativeRunsForBowler
858,2020-10-17,18.3,Death Overs,4,5,Gurkeerat Singh,JD Unadkat,Left-arm fast-medium,9.11,45.0,Not Out,Rajasthan Royals,Dubai International Cricket Stadium,6,85
859,2020-10-17,18.4,Death Overs,4,5,Gurkeerat Singh,JD Unadkat,Left-arm fast-medium,9.11,45.0,Not Out,Rajasthan Royals,Dubai International Cricket Stadium,1,89
935,2020-10-25,7.2,Middle Overs (6-10),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,58
936,2020-10-25,7.3,Middle Overs (6-10),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,62
937,2020-10-25,7.5,Middle Overs (6-10),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,66
938,2020-10-25,7.6,Middle Overs (6-10),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,70
943,2020-10-25,9.2,Middle Overs (6-10),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,74
944,2020-10-25,9.6,Middle Overs (6-10),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,4,78
948,2020-10-25,11.2,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,82
949,2020-10-25,11.3,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,86
950,2020-10-25,11.6,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,90
951,2020-10-25,12.1,Middle Overs (10-16),4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,162
952,2020-10-25,12.3,Middle Overs (10-16),4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,166
953,2020-10-25,13.1,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,94
954,2020-10-25,13.2,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,4,98
955,2020-10-25,13.3,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,2,102
956,2020-10-25,13.4,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,106
957,2020-10-25,13.5,Middle Overs (10-16),4,6,V Kohli,Imran Tahir,Right-arm legbreak,7.877,50.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,110
958,2020-10-25,14.1,Middle Overs (10-16),4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,170
959,2020-10-25,14.2,Middle Overs (10-16),4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,0,174
960,2020-10-25,14.3,Middle Overs (10-16),4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,178
961,2020-10-25,14.5,Middle Overs (10-16),4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,182
966,2020-10-25,16.2,Death Overs,4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,186
967,2020-10-25,16.5,Death Overs,4,6,V Kohli,RA Jadeja,Left-arm orthodox,7.64,31.0,Not Out,Chennai Super Kings,Dubai International Cricket Stadium,1,190
968,2020-10-25,17.3,Death Overs,4,6,V Kohli,DL Chahar,Right-arm medium,8.44,33.0,caught,Chennai Super Kings,Dubai International Cricket Stadium,0,54
745,2020-10-28,11.5,Middle Overs (10-16),4,6,D Padikkal,JJ Bumrah,Right-arm fast,6.967,56.0,Not Out,Mumbai Indians,Abu Dhabi,0,149
746,2020-10-28,11.6,Middle Overs (10-16),4,6,D Padikkal,JJ Bumrah,Right-arm fast,6.967,56.0,Not Out,Mumbai Indians,Abu Dhabi,1,153
757,2020-10-31,4.5,Power Play,4,6,JR Philippe,Sandeep Sharma,Right-arm fast-medium,8.033,41.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,152
762,2020-10-31,6.1,Middle Overs (6-10),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,32
763,2020-10-31,6.3,Middle Overs (6-10),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,36
764,2020-10-31,6.6,Middle Overs (6-10),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,40
765,2020-10-31,7.2,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,32
766,2020-10-31,7.3,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,36
767,2020-10-31,7.4,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,40
768,2020-10-31,7.5,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,44
769,2020-10-31,7.6,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,48
770,2020-10-31,7.7,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,2,52
771,2020-10-31,8.3,Middle Overs (6-10),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,44
772,2020-10-31,8.6,Middle Overs (6-10),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,48
773,2020-10-31,9.1,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,56
774,2020-10-31,9.3,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,60
775,2020-10-31,9.5,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,4,64
776,2020-10-31,9.6,Middle Overs (6-10),4,6,JR Philippe,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,68
777,2020-10-31,10.1,Middle Overs (10-16),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,52
778,2020-10-31,10.2,Middle Overs (10-16),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,6,56
779,2020-10-31,10.3,Middle Overs (10-16),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,2,60
780,2020-10-31,10.4,Middle Overs (10-16),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Sharjah Cricket Stadium,1,64
781,2020-10-31,10.6,Middle Overs (10-16),4,6,JR Philippe,S Nadeem,Left-arm orthodox,9.133,11.0,caught,Sunrisers Hyderabad,Sharjah Cricket Stadium,0,68
784,2020-11-02,13.1,Middle Overs (10-16),4,6,D Padikkal,AR Patel,Left-arm orthodox,7.683,28.0,Not Out,Delhi Capitals,Abu Dhabi,0,73
785,2020-11-02,13.2,Middle Overs (10-16),4,6,D Padikkal,AR Patel,Left-arm orthodox,7.683,28.0,Not Out,Delhi Capitals,Abu Dhabi,2,77
786,2020-11-02,13.3,Middle Overs (10-16),4,6,D Padikkal,AR Patel,Left-arm orthodox,7.683,28.0,Not Out,Delhi Capitals,Abu Dhabi,1,81
787,2020-11-02,13.6,Middle Overs (10-16),4,6,D Padikkal,AR Patel,Left-arm orthodox,7.683,28.0,Not Out,Delhi Capitals,Abu Dhabi,1,85
996,2020-11-06,4.2,Power Play,4,6,AJ Finch,Sandeep Sharma,Right-arm fast-medium,8.033,41.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,156
997,2020-11-06,4.5,Power Play,4,6,AJ Finch,Sandeep Sharma,Right-arm fast-medium,8.033,41.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,160
1001,2020-11-06,6.1,Middle Overs (6-10),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,72
1002,2020-11-06,6.3,Middle Overs (6-10),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,76
1003,2020-11-06,6.6,Middle Overs (6-10),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,80
1004,2020-11-06,7.1,Middle Overs (6-10),4,6,AJ Finch,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,0,72
1005,2020-11-06,7.2,Middle Overs (6-10),4,6,AJ Finch,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,76
1006,2020-11-06,8.2,Middle Overs (6-10),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,84
1007,2020-11-06,8.4,Middle Overs (6-10),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,88
1008,2020-11-06,8.6,Middle Overs (6-10),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,92
1009,2020-11-06,9.1,Middle Overs (6-10),4,6,AJ Finch,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,80
1010,2020-11-06,9.6,Middle Overs (6-10),4,6,AJ Finch,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,84
1011,2020-11-06,10.1,Middle Overs (10-16),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,0,96
1012,2020-11-06,10.2,Middle Overs (10-16),4,6,AJ Finch,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,100
1013,2020-11-06,10.4,Middle Overs (10-16),4,5,MM Ali,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,4,104
1014,2020-11-06,10.5,Middle Overs (10-16),4,5,MM Ali,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,108
1015,2020-11-06,10.7,Middle Overs (10-16),4,4,S Dube,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,2,112
1016,2020-11-06,10.8,Middle Overs (10-16),4,4,S Dube,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,116
1017,2020-11-06,11.1,Middle Overs (10-16),4,4,S Dube,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,88
1018,2020-11-06,11.3,Middle Overs (10-16),4,4,S Dube,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,92
1019,2020-11-06,12.1,Middle Overs (10-16),4,4,S Dube,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,4,120
1020,2020-11-06,12.2,Middle Overs (10-16),4,4,S Dube,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,124
1021,2020-11-06,12.4,Middle Overs (10-16),4,4,S Dube,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,128
1022,2020-11-06,12.6,Middle Overs (10-16),4,4,S Dube,S Nadeem,Left-arm orthodox,9.133,11.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,0,132
1026,2020-11-06,14.2,Middle Overs (10-16),4,4,S Dube,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,0,96
1027,2020-11-06,14.3,Middle Overs (10-16),4,4,S Dube,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,2,100
1028,2020-11-06,14.4,Middle Overs (10-16),4,4,S Dube,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,4,104
1029,2020-11-06,14.5,Middle Overs (10-16),4,4,S Dube,Rashid Khan,Right-arm legbreak,6.543,55.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,108
1033,2020-11-06,16.4,Death Overs,4,3,Washington Sundar,Sandeep Sharma,Right-arm fast-medium,8.033,41.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,1,164
1034,2020-11-06,16.6,Death Overs,4,3,Washington Sundar,Sandeep Sharma,Right-arm fast-medium,8.033,41.0,Not Out,Sunrisers Hyderabad,Abu Dhabi,2,168
1037,2021-04-09,12.4,Middle Overs (10-16),5,5,GJ Maxwell,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,0,158
1038,2021-04-09,12.5,Middle Overs (10-16),5,5,GJ Maxwell,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,1,163
1050,2021-04-09,16.1,Death Overs,5,3,DT Christian,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,1,168
1051,2021-04-09,16.6,Death Overs,5,2,KA Jamieson,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,1,173
1052,2021-04-09,17.1,Death Overs,5,2,KA Jamieson,TA Boult,Left-arm fast-medium,8.46,48.0,Not Out,Mumbai Indians,Chennai,6,61
1053,2021-04-09,17.2,Death Overs,5,2,KA Jamieson,TA Boult,Left-arm fast-medium,8.46,48.0,Not Out,Mumbai Indians,Chennai,1,66
1054,2021-04-09,17.4,Death Overs,5,2,KA Jamieson,TA Boult,Left-arm fast-medium,8.46,48.0,Not Out,Mumbai Indians,Chennai,4,71
1055,2021-04-09,17.5,Death Overs,5,2,KA Jamieson,TA Boult,Left-arm fast-medium,8.46,48.0,Not Out,Mumbai Indians,Chennai,2,76
1056,2021-04-09,17.6,Death Overs,5,2,KA Jamieson,TA Boult,Left-arm fast-medium,8.46,48.0,Not Out,Mumbai Indians,Chennai,1,81
1057,2021-04-09,18.1,Death Overs,5,2,KA Jamieson,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,4,178
1058,2021-04-09,18.2,Death Overs,5,2,KA Jamieson,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,2,183
1059,2021-04-09,18.3,Death Overs,5,2,KA Jamieson,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,4,188
1060,2021-04-09,18.4,Death Overs,5,2,KA Jamieson,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,1,193
1061,2021-04-09,18.6,Death Overs,5,1,HV Patel,JJ Bumrah,Right-arm fast,6.747,63.0,Not Out,Mumbai Indians,Chennai,1,198
1067,2021-04-14,13.2,Middle Overs (10-16),5,5,GJ Maxwell,Rashid Khan,Right-arm legbreak,6.127,58.0,Not Out,Sunrisers Hyderabad,Chennai,1,113
1068,2021-04-14,13.4,Middle Overs (10-16),5,5,GJ Maxwell,Rashid Khan,Right-arm legbreak,6.127,58.0,caught,Sunrisers Hyderabad,Chennai,0,118
1069,2021-04-18,11.5,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,2,5
1070,2021-04-18,11.6,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,3,10
1082,2021-04-18,15.1,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,1,15
1083,2021-04-18,15.3,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,0,20
1084,2021-04-18,15.4,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,4,25
1085,2021-04-18,15.5,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,4,30
1086,2021-04-18,15.6,Middle Overs (10-16),5,5,GJ Maxwell,M Prasidh Krishna,Right-arm medium,9.33,18.0,Not Out,Kolkata Knight Riders,Chennai,1,35
1089,2021-04-18,17.1,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,0,25
1090,2021-04-18,17.2,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,0,30
1091,2021-04-18,17.3,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,6,35
1092,2021-04-18,17.4,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,4,40
1093,2021-04-18,17.5,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,2,45
1094,2021-04-18,17.6,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,4,50
1095,2021-04-18,17.7,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,0,55
1098,2021-04-18,19.1,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,4,60
1099,2021-04-18,19.2,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,6,65
1100,2021-04-18,19.3,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,2,70
1101,2021-04-18,19.4,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,0,75
1102,2021-04-18,19.5,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,4,80
1103,2021-04-18,19.6,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,0,85
1104,2021-04-18,19.7,Death Overs,5,4,KA Jamieson,AD Russell,Right-arm fast,9.537,30.0,Not Out,Kolkata Knight Riders,Chennai,4,90
1105,2021-04-25,6.5,Middle Overs (6-10),5,5,GJ Maxwell,RA Jadeja,Left-arm orthodox,7.497,32.0,Not Out,Chennai Super Kings,Mumbai,0,195
1106,2021-04-25,6.6,Middle Overs (6-10),5,5,GJ Maxwell,RA Jadeja,Left-arm orthodox,7.497,32.0,Not Out,Chennai Super Kings,Mumbai,0,200
1107,2021-04-25,7.4,Middle Overs (6-10),5,5,GJ Maxwell,Imran Tahir,Right-arm legbreak,7.56,33.0,Not Out,Chennai Super Kings,Mumbai,1,115
1108,2021-04-25,7.6,Middle Overs (6-10),5,5,GJ Maxwell,Imran Tahir,Right-arm legbreak,7.56,33.0,Not Out,Chennai Super Kings,Mumbai,0,120
1109,2021-04-25,8.4,Middle Overs (6-10),5,5,GJ Maxwell,RA Jadeja,Left-arm orthodox,7.497,32.0,Not Out,Chennai Super Kings,Mumbai,1,205
1110,2021-04-25,9.1,Middle Overs (6-10),5,4,DT Christian,Imran Tahir,Right-arm legbreak,7.56,33.0,Not Out,Chennai Super Kings,Mumbai,1,125
1111,2021-04-25,9.4,Middle Overs (6-10),5,4,DT Christian,Imran Tahir,Right-arm legbreak,7.56,33.0,run out,Chennai Super Kings,Mumbai,0,130
1112,2021-04-25,9.6,Middle Overs (6-10),5,3,KA Jamieson,Imran Tahir,Right-arm legbreak,7.56,33.0,Not Out,Chennai Super Kings,Mumbai,1,135
1113,2021-04-25,10.1,Middle Overs (10-16),5,3,KA Jamieson,RA Jadeja,Left-arm orthodox,7.497,32.0,bowled,Chennai Super Kings,Mumbai,0,210
1114,2021-04-27,8.5,Middle Overs (6-10),5,5,RM Patidar,A Mishra,Right-arm legbreak,7.027,26.0,Not Out,Delhi Capitals,Ahmedabad,0,129
1115,2021-04-27,8.6,Middle Overs (6-10),5,5,RM Patidar,A Mishra,Right-arm legbreak,7.027,26.0,Not Out,Delhi Capitals,Ahmedabad,1,134
1116,2021-04-27,9.1,Middle Overs (6-10),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,1,90
1117,2021-04-27,9.3,Middle Overs (6-10),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,0,95
1118,2021-04-27,9.4,Middle Overs (6-10),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,1,100
1119,2021-04-27,9.6,Middle Overs (6-10),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,2,105
1120,2021-04-27,10.2,Middle Overs (10-16),5,5,RM Patidar,A Mishra,Right-arm legbreak,7.027,26.0,Not Out,Delhi Capitals,Ahmedabad,1,139
1121,2021-04-27,10.5,Middle Overs (10-16),5,5,RM Patidar,A Mishra,Right-arm legbreak,7.027,26.0,Not Out,Delhi Capitals,Ahmedabad,1,144
1125,2021-04-27,12.1,Middle Overs (10-16),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,0,110
1126,2021-04-27,12.2,Middle Overs (10-16),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,2,115
1127,2021-04-27,12.3,Middle Overs (10-16),5,5,RM Patidar,AR Patel,Left-arm orthodox,7.307,22.0,Not Out,Delhi Capitals,Ahmedabad,1,120
