,Over,Bowler,Non_Striker,Runs,Extras,Extra Type,Opposition,Venue,Year
2443,1.5,CH Morris,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2444,1.6,CH Morris,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2445,2.2,Z Khan,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2446,2.3,Z Khan,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2447,2.6,Z Khan,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2448,3.1,Mohammed Shami,V Kohli,0,1,legbyes,Delhi Daredevils,Bangalore,17-Apr-2016
2449,3.6,Mohammed Shami,V Kohli,6,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2450,4.2,Z Khan,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2451,4.4,Z Khan,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2452,4.5,Z Khan,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2453,4.6,Z Khan,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2454,5.2,CH Morris,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2455,5.3,CH Morris,V Kohli,0,1,legbyes,Delhi Daredevils,Bangalore,17-Apr-2016
2456,5.6,CH Morris,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2457,6.2,P Negi,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2458,6.3,P Negi,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2459,6.5,P Negi,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2460,7.5,A Mishra,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2461,8.2,P Negi,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2462,8.4,P Negi,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2463,8.5,P Negi,V Kohli,4,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2464,8.6,P Negi,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2465,9.1,A Mishra,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2466,9.3,A Mishra,V Kohli,2,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2467,9.4,A Mishra,V Kohli,0,4,legbyes,Delhi Daredevils,Bangalore,17-Apr-2016
2468,9.5,A Mishra,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2469,10.2,P Negi,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2470,10.3,P Negi,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2471,10.4,P Negi,V Kohli,1,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2472,11.2,CR Brathwaite,V Kohli,0,0,legal,Delhi Daredevils,Bangalore,17-Apr-2016
2473,3.6,MJ McClenaghan,V Kohli,0,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2474,4.2,TG Southee,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2475,4.5,TG Southee,V Kohli,0,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2476,4.6,TG Southee,V Kohli,4,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2477,5.2,JJ Bumrah,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2478,5.4,JJ Bumrah,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2479,6.1,Harbhajan Singh,V Kohli,0,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2480,6.2,Harbhajan Singh,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2481,6.6,Harbhajan Singh,V Kohli,0,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2482,6.7,Harbhajan Singh,V Kohli,4,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2483,7.2,KH Pandya,V Kohli,0,1,wides,Mumbai Indians,Mumbai,20-Apr-2016
2484,7.3,KH Pandya,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2485,7.5,KH Pandya,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2486,8.4,Harbhajan Singh,V Kohli,4,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2487,8.5,Harbhajan Singh,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2488,8.7,Harbhajan Singh,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2489,9.1,HH Pandya,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2490,9.4,HH Pandya,V Kohli,6,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2491,9.5,HH Pandya,V Kohli,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2492,10.3,KH Pandya,SR Watson,1,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2493,10.5,KH Pandya,SR Watson,0,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2494,10.6,KH Pandya,SR Watson,0,0,legal,Mumbai Indians,Mumbai,20-Apr-2016
2495,3.6,NLTC Perera,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2496,4.1,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2497,4.3,Ankit Sharma,V Kohli,4,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2498,4.4,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2499,5.4,I Sharma,V Kohli,4,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2500,5.5,I Sharma,V Kohli,0,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2501,5.6,I Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2502,6.1,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2503,6.4,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2504,6.6,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2505,7.1,R Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2506,7.3,R Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2507,8.5,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2508,8.7,Ankit Sharma,V Kohli,6,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2509,9.2,R Bhatia,V Kohli,4,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2510,9.3,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2511,9.5,R Bhatia,V Kohli,2,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2512,9.6,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2513,10.1,M Ashwin,V Kohli,6,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2514,10.2,M Ashwin,V Kohli,2,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2515,10.3,M Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2516,10.6,M Ashwin,V Kohli,6,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2517,11.2,R Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2518,11.4,R Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2519,11.6,R Ashwin,V Kohli,4,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2520,12.2,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2521,12.4,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2522,13.2,M Ashwin,V Kohli,4,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2523,13.3,M Ashwin,V Kohli,0,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2524,13.4,M Ashwin,V Kohli,4,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2525,13.5,M Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2526,14.3,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2527,14.5,Ankit Sharma,V Kohli,2,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2528,14.6,Ankit Sharma,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2529,15.1,R Ashwin,V Kohli,0,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2530,15.2,R Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2531,15.8,R Ashwin,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2532,16.1,R Bhatia,V Kohli,2,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2533,16.2,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2534,16.4,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2535,16.6,R Bhatia,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2536,17.1,NLTC Perera,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2537,17.4,NLTC Perera,V Kohli,1,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2538,18.6,I Sharma,V Kohli,0,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2539,18.7,I Sharma,V Kohli,6,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2540,19.5,NLTC Perera,SR Watson,0,0,legal,Rising Pune Supergiants,Pune,22-Apr-2016
2541,1.6,DS Kulkarni,V Kohli,0,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2542,2.3,P Kumar,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2543,3.1,DS Kulkarni,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2544,3.4,DS Kulkarni,V Kohli,4,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2545,3.5,DS Kulkarni,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2546,4.4,PV Tambe,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2547,5.3,SB Jakati,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2548,5.5,SB Jakati,V Kohli,4,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2549,5.6,SB Jakati,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2550,6.1,RA Jadeja,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2551,6.3,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2552,6.4,RA Jadeja,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2553,6.6,RA Jadeja,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2554,7.1,PV Tambe,V Kohli,2,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2555,7.2,PV Tambe,V Kohli,1,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2556,7.4,PV Tambe,V Kohli,0,0,legal,Gujarat Lions,Rajkot,24-Apr-2016
2557,5.3,Mustafizur Rahman,KL Rahul,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2558,5.4,Mustafizur Rahman,KL Rahul,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2559,5.5,Mustafizur Rahman,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2560,6.1,BB Sran,KL Rahul,2,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2561,6.2,BB Sran,KL Rahul,2,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2562,6.3,BB Sran,KL Rahul,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2563,6.4,BB Sran,KL Rahul,2,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2564,6.5,BB Sran,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2565,7.1,MC Henriques,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2566,7.4,MC Henriques,KL Rahul,4,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2567,7.5,MC Henriques,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2568,8.3,BB Sran,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2569,8.6,BB Sran,KL Rahul,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2570,9.2,MC Henriques,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2571,9.5,MC Henriques,KL Rahul,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2572,10.1,BB Sran,SR Watson,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2573,10.2,BB Sran,SR Watson,4,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2574,10.3,BB Sran,SR Watson,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2575,10.4,BB Sran,SR Watson,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2576,10.6,BB Sran,SR Watson,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2577,11.4,MC Henriques,Sachin Baby,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2578,12.1,Mustafizur Rahman,Sachin Baby,2,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2579,12.2,Mustafizur Rahman,Sachin Baby,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2580,12.3,Mustafizur Rahman,Sachin Baby,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2581,12.6,Mustafizur Rahman,Sachin Baby,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2582,13.1,MC Henriques,Sachin Baby,6,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2583,13.2,MC Henriques,Sachin Baby,6,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2584,13.3,MC Henriques,Sachin Baby,2,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2585,13.4,MC Henriques,Sachin Baby,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2586,14.1,BB Sran,Sachin Baby,4,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2587,14.2,BB Sran,Sachin Baby,1,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2588,14.4,BB Sran,Sachin Baby,0,1,wides,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2589,14.5,BB Sran,Sachin Baby,0,0,legal,Sunrisers Hyderabad,Hyderabad,30-Apr-2016
2590,11.3,PP Chawla,V Kohli,2,0,legal,Kolkata Knight Riders,Bangalore,02-May-2016
2591,11.4,PP Chawla,V Kohli,0,0,legal,Kolkata Knight Riders,Bangalore,02-May-2016
2592,11.5,PP Chawla,V Kohli,1,0,legal,Kolkata Knight Riders,Bangalore,02-May-2016
2593,12.6,SP Narine,V Kohli,0,0,legal,Kolkata Knight Riders,Bangalore,02-May-2016
2594,13.2,PP Chawla,V Kohli,1,0,legal,Kolkata Knight Riders,Bangalore,02-May-2016
2595,13.4,PP Chawla,V Kohli,0,0,legal,Kolkata Knight Riders,Bangalore,02-May-2016
2596,11.3,A Zampa,V Kohli,1,0,legal,Rising Pune Supergiants,Bangalore,07-May-2016
2597,11.5,A Zampa,V Kohli,0,0,legal,Rising Pune Supergiants,Bangalore,07-May-2016
2598,11.6,A Zampa,V Kohli,0,0,legal,Rising Pune Supergiants,Bangalore,07-May-2016
2599,7.4,KC Cariappa,V Kohli,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2600,8.1,AR Patel,SR Watson,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2601,8.3,AR Patel,SR Watson,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2602,9.1,Anureet Singh,Sachin Baby,0,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2603,9.2,Anureet Singh,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2604,9.3,Anureet Singh,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2605,10.2,AR Patel,Sachin Baby,0,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2606,10.3,AR Patel,Sachin Baby,0,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2607,10.4,AR Patel,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2608,10.5,AR Patel,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2609,10.6,AR Patel,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2610,11.1,KC Cariappa,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2611,11.2,KC Cariappa,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2612,11.4,KC Cariappa,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2613,12.2,MP Stoinis,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2614,12.4,MP Stoinis,Sachin Baby,4,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2615,12.5,MP Stoinis,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2616,13.1,KC Cariappa,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2617,13.3,KC Cariappa,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2618,14.1,AR Patel,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2619,14.5,AR Patel,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2620,15.1,Sandeep Sharma,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2621,15.3,Sandeep Sharma,Sachin Baby,6,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2622,15.4,Sandeep Sharma,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2623,15.5,Sandeep Sharma,Sachin Baby,4,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2624,15.6,Sandeep Sharma,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2625,16.2,MM Sharma,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2626,16.3,MM Sharma,Sachin Baby,2,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2627,16.4,MM Sharma,Sachin Baby,4,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2628,16.5,MM Sharma,Sachin Baby,4,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2629,16.6,MM Sharma,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2630,17.1,Sandeep Sharma,Sachin Baby,6,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2631,17.2,Sandeep Sharma,Sachin Baby,4,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2632,17.3,Sandeep Sharma,Sachin Baby,1,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2633,17.5,Sandeep Sharma,Sachin Baby,0,0,legal,Kings XI Punjab,Chandigarh,09-May-2016
2634,1.2,MJ McClenaghan,CH Gayle,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2635,1.5,MJ McClenaghan,CH Gayle,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2636,2.1,JJ Bumrah,CH Gayle,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2637,2.2,JJ Bumrah,CH Gayle,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2638,2.3,JJ Bumrah,CH Gayle,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2639,2.4,JJ Bumrah,CH Gayle,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2640,2.5,JJ Bumrah,CH Gayle,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2641,2.6,JJ Bumrah,CH Gayle,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2642,3.1,TG Southee,CH Gayle,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2643,3.5,TG Southee,KL Rahul,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2644,3.6,TG Southee,KL Rahul,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2645,4.6,KH Pandya,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2646,5.1,MJ McClenaghan,KL Rahul,4,0,legal,Mumbai Indians,Bangalore,11-May-2016
2647,5.2,MJ McClenaghan,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2648,5.6,MJ McClenaghan,KL Rahul,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2649,6.2,KH Pandya,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2650,6.4,KH Pandya,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2651,6.6,KH Pandya,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2652,7.1,Harbhajan Singh,KL Rahul,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2653,7.2,Harbhajan Singh,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2654,7.4,Harbhajan Singh,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2655,8.5,JJ Bumrah,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2656,9.1,Harbhajan Singh,KL Rahul,6,0,legal,Mumbai Indians,Bangalore,11-May-2016
2657,9.2,Harbhajan Singh,KL Rahul,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2658,9.3,Harbhajan Singh,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2659,9.5,Harbhajan Singh,KL Rahul,1,0,legal,Mumbai Indians,Bangalore,11-May-2016
2660,10.1,KH Pandya,KL Rahul,0,0,legal,Mumbai Indians,Bangalore,11-May-2016
2661,3.6,DS Kulkarni,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2662,4.6,S Kaushik,V Kohli,0,1,wides,Gujarat Lions,Bangalore,14-May-2016
2663,4.7,S Kaushik,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2664,5.3,PV Tambe,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2665,5.4,PV Tambe,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2666,5.5,PV Tambe,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2667,5.6,PV Tambe,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2668,6.2,S Kaushik,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2669,6.3,S Kaushik,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2670,6.6,S Kaushik,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2671,7.1,DJ Bravo,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2672,7.2,DJ Bravo,V Kohli,2,0,legal,Gujarat Lions,Bangalore,14-May-2016
2673,7.3,DJ Bravo,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2674,7.4,DJ Bravo,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2675,7.6,DJ Bravo,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2676,8.1,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2677,8.2,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2678,8.3,RA Jadeja,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2679,8.6,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2680,9.4,DR Smith,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2681,9.6,DR Smith,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2682,10.2,RA Jadeja,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2683,10.6,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2684,11.3,DS Kulkarni,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2685,11.4,DS Kulkarni,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2686,11.5,DS Kulkarni,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2687,11.6,DS Kulkarni,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2688,12.1,RA Jadeja,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2689,12.3,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2690,12.4,RA Jadeja,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2691,12.5,RA Jadeja,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2692,12.6,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2693,13.2,DJ Bravo,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2694,13.4,DJ Bravo,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2695,14.2,PV Tambe,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2696,14.4,PV Tambe,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2697,14.5,PV Tambe,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2698,14.6,PV Tambe,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2699,15.1,P Kumar,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2700,15.2,P Kumar,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2701,15.3,P Kumar,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2702,15.4,P Kumar,V Kohli,4,0,legal,Gujarat Lions,Bangalore,14-May-2016
2703,15.5,P Kumar,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
2704,15.6,P Kumar,V Kohli,1,0,legal,Gujarat Lions,Bangalore,14-May-2016
2705,16.1,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2706,16.2,RA Jadeja,V Kohli,0,0,legal,Gujarat Lions,Bangalore,14-May-2016
2707,16.3,RA Jadeja,V Kohli,0,1,byes,Gujarat Lions,Bangalore,14-May-2016
2708,16.5,RA Jadeja,V Kohli,6,0,legal,Gujarat Lions,Bangalore,14-May-2016
